a,b,aw,bw,dr
Cave Fisher,Bearded Devil,1,8,0
Cave Fisher,Blue Dragon Wyrmling,2,7,0
Cave Fisher,Bugbear Chief,6,3,0
Catoblepas,Gorgon,5,4,0
Cave Fisher,Dolphin Delighter,8,1,0
Cave Fisher,Deathlock Wight,9,0,0
Cave Fisher,Deep Scion,1,8,0
Cave Fisher,Derro Savant,9,0,0
Cave Fisher,Displacer Beast,1,8,0
Cave Fisher,Doppelganger,7,2,0
Cave Fisher,Duergar Screamer,8,1,0
Cave Fisher,Githyanki Warrior,3,6,0
Cave Fisher,Giant Scorpion,0,9,0
Cave Fisher,Gold Dragon Wyrmling,5,4,0
Cave Fisher,Choldrith,1,8,0
Cave Fisher,Giff,3,6,0
Cave Fisher,Grell,8,1,0
Cave Fisher,Flail Snail,1,8,0
Cave Fisher,Hell Hound,6,3,0
Chain Devil,Shadar-kai Shadow Dancer,8,1,0
Chain Devil,Lost Sorrowsworn,8,1,0
Chain Devil,Mind Flayer,1,8,0
Chain Devil,Oni,2,7,0
Chain Devil,Maurezhi,8,1,0
Chain Devil,Water Elemental Myrmidon,0,9,0
Chain Devil,Venom Troll,9,0,0
Chain Devil,Shield Guardian,6,3,0
Chain Devil,Stone Giant,5,4,0
Chain Devil,Young Black Dragon,8,1,0
Cave Fisher,Green Hag,7,2,0
Chain Devil,Assassin,9,0,0
Chain Devil,Young Copper Dragon,9,0,0
Chain Devil,Warlock of the Fiend,2,7,0
Chain Devil,Canoloth,1,8,0
Chain Devil,Corpse Flower,9,0,0
Chain Devil,Cloaker,9,0,0
Chain Devil,Diviner Wizard,6,3,0
Chain Devil,Drow Priestess of Lolth,9,0,0
Chain Devil,Deathlock Mastermind,5,4,0
Chain Devil,Githyanki Knight,5,4,0
Chain Devil,Yuan-ti Abomination,8,1,0
Chain Devil,Frost Giant,8,1,0
Chain Devil,Fomorian,9,0,0
Chain Devil,Hydra,0,9,0
Chain Devil,Green Slaad,8,1,0
Chain Devil,Hezrou,2,7,0
Chain Devil,Howler,1,8,0
Chain Devil,Shoosuva,7,2,0
Chain Devil,Mind Flayer Arcanist,3,6,0
Chain Devil,Sword Wraith Commander,0,9,0
Chimera,Troll,2,7,0
Chimera,Triceratops,5,4,0
Chain Devil,Spirit Naga,8,1,0
Chimera,Transmuter Wizard,5,4,0
Chimera,Umber Hulk,2,7,0
Chimera,Vampire Spawn,0,9,0
Chimera,Wraith,6,3,0
Chimera,Werebear,3,6,0
Chimera,Water Elemental,1,8,0
Chimera,Wood Woad,0,9,0
Chimera,Young Remorhaz,9,0,0
Chimera,Xorn,1,8,0
Cambion,Yuan-ti Nightmare Speaker,8,1,0
Chimera,Unicorn,7,2,0
Chimera,Drider,0,9,0
Chimera,Chasme,8,1,0
Chimera,Conjurer Wizard,9,0,0
Chimera,Duergar Warlord,8,1,0
Chimera,Galeb Duhr,7,2,0
Chimera,Cyclops,3,6,0
Chimera,Invisible Stalker,4,5,0
Chimera,Hobgoblin Warlord,5,4,0
Chimera,Gauth,4,5,0
Chimera,Yuan-ti Pit Master,4,5,0
Chimera,Githzerai Zerth,2,7,0
Chimera,Mammoth,8,1,0
Chimera,Warlock of the Great Old One,8,1,0
Chimera,Mage,9,0,0
Cloaker,Maurezhi,0,9,0
Chimera,Mouth of Grolantor,8,1,0
Chimera,Medusa,1,8,0
Chimera,Vrock,2,7,0
Chimera,Kuo-toa Archpriest,9,0,0
Cloaker,Mind Flayer,0,9,0
Cloaker,Shadar-kai Shadow Dancer,3,6,0
Cloaker,Oni,0,9,0
Cloaker,Venom Troll,0,9,0
Cloaker,Stone Giant,0,9,0
Cloaker,Shield Guardian,0,9,0
Cloaker,Water Elemental Myrmidon,0,9,0
Cloaker,Warlock of the Fiend,0,9,0
Cloaker,Assassin,0,9,0
Cloaker,Corpse Flower,0,9,0
Cloaker,Young Black Dragon,0,9,0
Cloaker,Canoloth,0,9,0
Cloaker,Diviner Wizard,0,9,0
Cloaker,Young Copper Dragon,0,9,0
Cloaker,Githyanki Knight,0,9,0
Cloaker,Frost Giant,0,9,0
Cloaker,Deathlock Mastermind,0,9,0
Cloaker,Hezrou,0,9,0
Cloaker,Hydra,0,9,0
Cloaker,Yuan-ti Abomination,1,8,0
Cloaker,Fomorian,0,9,0
Cloaker,Howler,0,9,0
Cloaker,Green Slaad,0,9,0
Cloaker,Sword Wraith Commander,0,9,0
Clockwork Bronze Scout,Swarm of Centipedes,6,3,0
Cloaker,Shoosuva,0,9,0
Cloaker,Drow Priestess of Lolth,0,9,0
Clockwork Bronze Scout,Swarm of Insects,6,3,0
Clockwork Bronze Scout,Swarm of Rot Grubs,9,0,0
Cloaker,Tyrannosaurus Rex,0,9,0
Cloaker,Mind Flayer Arcanist,0,9,0
Clockwork Bronze Scout,Swarm of Wasps,7,2,0
Clockwork Bronze Scout,Swarm of Spiders,6,3,0
Cloaker,Spirit Naga,0,9,0
Clockwork Bronze Scout,Tridrone,5,4,0
Clockwork Bronze Scout,Thug,9,0,0
Clockwork Bronze Scout,Warhorse,5,4,0
Clockwork Bronze Scout,Vine Blight,6,3,0
Clockwork Bronze Scout,Warhorse Skeleton,4,5,0
Clockwork Bronze Scout,Brown Bear,1,8,0
Clockwork Bronze Scout,Brass Dragon Wyrmling,7,2,0
Clockwork Bronze Scout,Animated Armor,4,5,0
Clockwork Bronze Scout,Bugbear,8,1,0
Clockwork Bronze Scout,Choker,8,1,0
Clockwork Bronze Scout,Worg,8,1,0
Clockwork Bronze Scout,Death Dog,3,6,0
Clockwork Bronze Scout,Copper Dragon Wyrmling,7,2,0
Clockwork Bronze Scout,Deinonychus,4,5,0
Clockwork Bronze Scout,Duergar,9,0,0
Clockwork Bronze Scout,Dryad,9,0,0
Clockwork Bronze Scout,Faerie Dragon (Orange),9,0,0
Clockwork Bronze Scout,Duergar Soulblade,7,2,0
Clockwork Bronze Scout,Faerie Dragon (Red),9,0,0
Clockwork Bronze Scout,Dire Wolf,4,5,0
Clockwork Bronze Scout,Female Steeder,8,1,0
Clockwork Bronze Scout,Faerie Dragon (Yellow),9,0,0
Clockwork Bronze Scout,Fire Snake,3,6,0
Clockwork Bronze Scout,Firenewt Warlock of Imix,4,5,0
Clockwork Bronze Scout,Ghoul,4,5,0
Clockwork Oaken Bolter,Wereboar,9,0,0
Clockwork Bronze Scout,Giant Hyena,4,5,0
Clockwork Bronze Scout,Giant Eagle,5,4,0
Clockwork Oaken Bolter,Yuan-ti Mind Whisperer,9,0,0
Clockwork Oaken Bolter,Weretiger,9,0,0
Clockwork Oaken Bolter,Banderhobb,9,0,0
Clockwork Oaken Bolter,Barbed Devil,7,2,0
Clockwork Oaken Bolter,Yuan-ti Nightmare Speaker,9,0,0
Clockwork Oaken Bolter,Beholder Zombie,9,0,0
Clockwork Oaken Bolter,Yeth Hound,9,0,0
Clockwork Oaken Bolter,Bulette,7,2,0
Clockwork Oaken Bolter,Barlgura,9,0,0
Clockwork Oaken Bolter,Brontosaurus,6,3,0
Clockwork Oaken Bolter,Drow Elite Warrior,9,0,0
Clockwork Oaken Bolter,Enchanter Wizard,9,0,0
Clockwork Oaken Bolter,Flesh Golem,8,1,0
Clockwork Oaken Bolter,Giant Crocodile,9,0,0
Clockwork Oaken Bolter,Earth Elemental,3,6,0
Clockwork Oaken Bolter,Fire Elemental,4,5,0
Clockwork Oaken Bolter,Giant Shark,7,2,0
Clockwork Oaken Bolter,Gladiator,5,4,0
Clockwork Oaken Bolter,Half-Red Dragon Veteran,9,0,0
Clockwork Oaken Bolter,Hill Giant,7,2,0
Clockwork Oaken Bolter,Master Thief,9,0,0
Clockwork Oaken Bolter,Mindwitness,9,0,0
Clockwork Oaken Bolter,Kraken Priest,8,1,0
Clockwork Oaken Bolter,Gorgon,9,0,0
Clockwork Oaken Bolter,Mezzoloth,5,4,0
Clockwork Oaken Bolter,Kruthik Hive Lord,6,3,0
Cloud Giant,Hydra,7,2,0
Cloud Giant,Hezrou,6,3,0
Cloud Giant,Sword Wraith Commander,3,6,0
Cloud Giant,Howler,6,3,0
Cloud Giant,Shoosuva,9,0,0
Cloud Giant,Green Slaad,9,0,0
Cloud Giant,Young Bronze Dragon,9,0,0
Cloud Giant,Spirit Naga,9,0,0
Cloud Giant,Tyrannosaurus Rex,9,0,0
Cloud Giant,Bone Devil,0,9,0
Cloud Giant,Young Green Dragon,9,0,0
Cloud Giant,Abjurer Wizard,5,4,0
Cloud Giant,Champion,6,3,0
Cloud Giant,Mind Flayer Arcanist,6,3,0
Cloud Giant,Drow House Captain,9,0,0
Cloud Giant,Flind,5,4,0
Cloud Giant,Clay Golem,6,3,0
Cloud Giant,Fire Giant,3,6,0
Cloud Giant,Evoker Wizard,9,0,0
Cloud Giant,Glabrezu,2,7,0
Cloud Giant,Necromancer Wizard,9,0,0
Cloud Giant,Lonely Sorrowsworn,9,0,0
Cloud Giant,Gray Slaad,9,0,0
Cloud Giant,Shadar-kai Gloom Weaver,8,1,0
Cloud Giant,Rot Troll,7,2,0
Cloud Giant,Frost Salamander,5,4,0
Cloud Giant,Hydroloth,5,4,0
Cloud Giant,Nycaloth,9,0,0
Cloud Giant,Treant,3,6,0
Cloud Giant,Ulitharid,5,4,0
Cloud Giant Smiling One,Guardian Naga,2,7,0
Cloud Giant,War Priest,6,3,0
Cloud Giant Smiling One,Githyanki Gish,9,0,0
Cloud Giant Smiling One,Githzerai Enlightened,3,6,0
Cloud Giant Smiling One,Star Spawn Hulk,9,0,0
Cloud Giant Smiling One,Stone Golem,5,4,0
Cloud Giant Smiling One,Yochlol,9,0,0
Cloud Giant Smiling One,Orthon,4,5,0
Cloud Giant Smiling One,Young Gold Dragon,6,3,0
Cloud Giant Smiling One,Spring Eladrin,6,3,0
Cloud Giant Smiling One,Balhannoth,9,0,0
Cloud Giant Smiling One,Summer Eladrin,6,3,0
Cloud Giant Smiling One,Alkilith,5,4,0
Cloud Giant Smiling One,Winter Eladrin,9,0,0
Cloud Giant Smiling One,Young Red Dragon,7,2,0
Cloud Giant Smiling One,Stone Giant Dreamwalker,7,2,0
Cloud Giant Smiling One,Drow Shadowblade,2,7,0
Cloud Giant Smiling One,Hungry Sorrowsworn,9,0,0
Cloud Giant Smiling One,Dao,9,0,0
Cloud Giant Smiling One,Remorhaz,7,2,0
Cloud Giant Smiling One,Morkoth,9,0,0
Cloud Giant Smiling One,Gynosphinx,5,4,0
Cloud Giant Smiling One,Spirit Troll,5,4,0
Cloud Giant Smiling One,Roc,6,3,0
Cloud Giant Smiling One,Djinni,9,0,0
Cloud Giant Smiling One,Shadar-kai Soul Monger,7,2,0
Conjurer Wizard,Troll,0,9,0
Cloud Giant Smiling One,Marid,3,6,0
Cloud Giant Smiling One,Efreeti,9,0,0
Conjurer Wizard,Triceratops,0,9,0
Conjurer Wizard,Umber Hulk,0,9,0
Conjurer Wizard,Vampire Spawn,0,9,0
Conjurer Wizard,Water Elemental,0,9,0
Conjurer Wizard,Werebear,1,8,0
Conjurer Wizard,Unicorn,4,5,0
Conjurer Wizard,Wood Woad,0,9,0
Conjurer Wizard,Wraith,1,8,0
Conjurer Wizard,Xorn,0,9,0
Cloud Giant Smiling One,Archdruid,9,0,0
Conjurer Wizard,Young Remorhaz,3,6,0
Conjurer Wizard,Cyclops,0,9,0
Conjurer Wizard,Drider,0,9,0
Conjurer Wizard,Chasme,0,9,0
Conjurer Wizard,Galeb Duhr,0,9,0
Conjurer Wizard,Duergar Warlord,4,5,0
Conjurer Wizard,Yuan-ti Pit Master,2,7,0
Conjurer Wizard,Githzerai Zerth,2,7,0
Conjurer Wizard,Hobgoblin Warlord,0,9,0
Cloud Giant Smiling One,Yagnoloth,5,4,0
Conjurer Wizard,Gauth,0,9,0
Conjurer Wizard,Invisible Stalker,0,9,0
Conjurer Wizard,Mage,5,4,0
Conjurer Wizard,Mammoth,0,9,0
Conjurer Wizard,Kuo-toa Archpriest,6,3,0
Conjurer Wizard,White Abishai,1,8,0
Conjurer Wizard,Warlock of the Great Old One,0,9,0
Corpse Flower,Shadar-kai Shadow Dancer,9,0,0
Conjurer Wizard,Mouth of Grolantor,1,8,0
Corpse Flower,Oni,1,8,0
Corpse Flower,Shield Guardian,0,9,0
Conjurer Wizard,Vrock,0,9,0
Conjurer Wizard,Medusa,1,8,0
Corpse Flower,Mind Flayer,1,8,0
Corpse Flower,Venom Troll,0,9,0
Corpse Flower,Stone Giant,3,6,0
Corpse Flower,Warlock of the Fiend,3,6,0
Corpse Flower,Assassin,6,3,0
Corpse Flower,Water Elemental Myrmidon,0,9,0
Corpse Flower,Young Black Dragon,8,1,0
Corpse Flower,Young Copper Dragon,9,0,0
Corpse Flower,Canoloth,0,9,0
Corpse Flower,Diviner Wizard,4,5,0
Corpse Flower,Drow Priestess of Lolth,9,0,0
Corpse Flower,Githyanki Knight,5,4,0
Corpse Flower,Frost Giant,4,5,0
Corpse Flower,Fomorian,9,0,0
Cloud Giant Smiling One,Horned Devil,9,0,0
Corpse Flower,Hydra,0,9,0
Corpse Flower,Deathlock Mastermind,0,9,0
Corpse Flower,Hezrou,0,9,0
Corpse Flower,Sword Wraith Commander,0,9,0
Corpse Flower,Shoosuva,5,4,0
Corpse Flower,Howler,4,5,0
Corpse Flower,Yuan-ti Abomination,1,8,0
Corpse Flower,Green Slaad,7,2,0
Corpse Flower,Tyrannosaurus Rex,2,7,0
Darkling,Swarm of Rats,5,4,0
Darkling,Swarm of Ravens,5,4,0
Darkling,Vegepygmy,8,1,0
Darkling,Velociraptor,8,1,0
Darkling,Tortle,2,7,0
Darkling,Troglodyte,6,3,0
Corpse Flower,Young Bronze Dragon,9,0,0
Darkling,Violet Fungus,9,0,0
Darkling,Wolf,8,1,0
Darkling,Ape,6,3,0
Corpse Flower,Spirit Naga,6,3,0
Darkling,Black Bear,7,2,0
Darkling,Zombie,7,2,0
Darkling,Wretched Sorrowsworn,5,4,0
Darkling,Chitine,3,6,0
Corpse Flower,Mind Flayer Arcanist,1,8,0
Darkling,Cockatrice,3,6,0
Darkling,Crocodile,6,3,0
Darkling,Darkmantle,3,6,0
Darkling,Dust Mephit,6,3,0
Darkling,Deep Gnome (Svirfneblin),6,3,0
Darkling,Gas Spore,9,0,0
Darkling,Firenewt Warrior,3,6,0
Darkling,Gazer,6,3,0
Darkling,Giant Sea Horse,9,0,0
Darkling,Giant Wasp,5,4,0
Darkling,Giant Goat,4,5,0
Darkling,Gnoll Hunter,5,4,0
Darkling,Gray Ooze,6,3,0
Darkling,Winged Kobold,5,4,0
Darkling,Gnoll,5,4,0
Darkling,Hobgoblin,6,3,0
Darkling,Ice Mephit,7,2,0
Darkling,Lizardfolk,5,4,0
Darkling Elder,Adult Kruthik,4,5,0
Darkling Elder,Ankheg,5,4,0
Darkling Elder,Azer,5,4,0
Darkling Elder,Allosaurus,5,4,0
Darkling Elder,Aurochs,4,5,0
Darkling Elder,Awakened Tree,3,6,0
Darkling,Jackalwere,7,2,0
Darkling Elder,Berbalang,4,5,0
Darkling Elder,Bandit Captain,0,9,0
Darkling Elder,Berserker,5,4,0
Darkling Elder,Carrion Crawler,4,5,0
Darkling Elder,Bronze Dragon Wyrmling,5,4,0
Darkling Elder,Black Dragon Wyrmling,7,2,0
Darkling Elder,Cave Bear,3,6,0
Darkling Elder,Cult Fanatic,8,1,0
Darkling Elder,Duergar Hammerer,3,6,0
Darkling Elder,Druid,9,0,0
Darkling Elder,Centaur,6,3,0
Darkling Elder,Duergar Kavalrachni,8,1,0
Darkling Elder,Faerie Dragon (Blue),9,0,0
Darkling Elder,Duergar Stone Guard,6,3,0
Darkling Elder,Duergar Mind Master,7,2,0
Darkling Elder,Duergar Xarrorn,5,4,0
Darkling Elder,Faerie Dragon (Green),9,0,0
Darkling Elder,Faerie Dragon (Indigo),9,0,0
Darkling Elder,Faerie Dragon (Violet),9,0,0
Darkling Elder,Ettercap,6,3,0
Darkling Elder,Gelatinous Cube,1,8,0
Darkling Elder,Ghast,6,3,0
Darkling Elder,Gargoyle,5,4,0
Darkling Elder,Giant Boar,6,3,0
Darkling Elder,Giant Constrictor Snake,5,4,0
Death Knight,Iron Golem,9,0,0
Death Knight,Star Spawn Larva Mage,9,0,0
Death Knight,Steel Predator,8,1,0
Death Knight,Hellfire Engine,9,0,0
Death Knight,Marilith,8,1,0
Death Knight,Githzerai Anarch,5,4,0
Death Knight,Storm Giant Quintessent,0,9,0
Death Knight,Adult Silver Dragon,2,7,0
Death Knight,Phoenix,0,9,0
Death Knight,Blue Abishai,8,1,0
Death Knight,Dragon Turtle,9,0,0
Death Knight,Planetar,5,4,0
Death Knight,Goristro,9,0,0
Death Knight,Adult Blue Dracolich,0,9,0
Death Knight,Drow Favored Consort,9,0,0
Death Knight,Adult Gold Dragon,2,7,0
Death Knight,Demilich,0,9,0
Death Knight,Nagpa,8,1,0
Death Knight,Red Abishai,7,2,0
Death Knight,Drow Matron Mother,8,1,0
Death Knight,Leviathan,0,9,0
Death Knight,Nightwalker,9,0,0
Death Knight,Ancient Brass Dragon,1,8,0
Death Slaad,Gray Slaad,9,0,0
Death Knight,Sibriex,0,9,0
Death Slaad,Lonely Sorrowsworn,9,0,0
Death Slaad,Necromancer Wizard,5,4,0
Death Knight,Pit Fiend,5,4,0
Death Slaad,Hydroloth,5,4,0
Death Slaad,Rot Troll,3,6,0
Death Slaad,Shadar-kai Gloom Weaver,0,9,0
Death Slaad,Nycaloth,9,0,0
Death Slaad,Treant,6,3,0
Death Slaad,War Priest,6,3,0
Death Slaad,Ulitharid,2,7,0
Death Slaad,Death Kiss,8,1,0
Death Slaad,Young Blue Dragon,8,1,0
Death Slaad,Froghemoth,0,9,0
Death Slaad,Young Silver Dragon,7,2,0
Death Slaad,Deva,7,2,0
Death Slaad,Githzerai Enlightened,0,9,0
Death Slaad,Elder Oblex,2,7,0
Death Slaad,Orthon,7,2,0
Death Slaad,Githyanki Gish,2,7,0
Death Knight,Titivilus,0,9,0
Death Slaad,Guardian Naga,1,8,0
Death Slaad,Stone Golem,2,7,0
Death Slaad,Star Spawn Hulk,8,1,0
Death Slaad,Spring Eladrin,0,9,0
Death Slaad,Yochlol,9,0,0
Death Slaad,Summer Eladrin,0,9,0
Deathlock,Wight,0,9,0
Death Slaad,Young Gold Dragon,4,5,0
Deathlock,Yuan-ti Malison (Type 1),8,1,0
Deathlock,Yuan-ti Malison (Type 2),5,4,0
Deathlock,Black Pudding,0,9,0
Deathlock,Winter Wolf,2,7,0
Death Slaad,Winter Eladrin,8,1,0
Deathlock,Yeti,0,9,0
Death Slaad,Young Red Dragon,3,6,0
Deathlock,Yuan-ti Malison (Type 3),8,1,0
Deathlock,Clockwork Iron Cobra,9,0,0
Deathlock,Clockwork Stone Defender,0,9,0
Deathlock,Chuul,3,6,0
Deathlock,Dybbuk,5,4,0
Deathlock,Couatl,0,9,0
Deathlock,Bone Naga (Guardian),8,1,0
Deathlock,Flameskull,0,9,0
Death Slaad,Stone Giant Dreamwalker,0,9,0
Deathlock,Ettin,0,9,0
Deathlock,Barghest,0,9,0
Deathlock,Helmed Horror,0,9,0
Deathlock,Girallon,3,6,0
Deathlock,Gnoll Fang of Yeenoghu,5,4,0
Deathlock,Hobgoblin Devastator,1,8,0
Deathlock,Ghost,0,9,0
Deathlock,Lizard King,1,8,0
Deathlock,Merregon,2,7,0
Deathlock,Elephant,4,5,0
Deathlock,Lizard Queen,1,8,0
Deathlock,Lamia,2,7,0
Deathlock,Neogi Master,0,9,0
Deathlock,Incubus,8,1,0
Deathlock Mastermind,Oni,0,9,0
Deathlock,Ogre Battering Ram,4,5,0
Deathlock Mastermind,Shadar-kai Shadow Dancer,7,2,0
Deathlock Mastermind,Stone Giant,1,8,0
Deathlock Mastermind,Water Elemental Myrmidon,0,9,0
Deathlock Mastermind,Assassin,9,0,0
Deathlock Mastermind,Young Black Dragon,4,5,0
Deathlock Mastermind,Warlock of the Fiend,1,8,0
Deathlock Mastermind,Venom Troll,4,5,0
Deathlock Mastermind,Shield Guardian,1,8,0
Deathlock Mastermind,Young Copper Dragon,9,0,0
Deathlock Mastermind,Diviner Wizard,0,9,0
Deathlock Mastermind,Canoloth,1,8,0
Deathlock Mastermind,Drow Priestess of Lolth,5,4,0
Deathlock Mastermind,Githyanki Knight,0,9,0
Deathlock Mastermind,Frost Giant,0,9,0
Deathlock Mastermind,Hydra,0,9,0
Deathlock Mastermind,Shoosuva,2,7,0
Deathlock Mastermind,Howler,1,8,0
Deathlock Mastermind,Hezrou,2,7,0
Deathlock Mastermind,Mind Flayer Arcanist,1,8,0
Deathlock Mastermind,Green Slaad,0,9,0
Deathlock Mastermind,Tyrannosaurus Rex,0,9,0
Deathlock Mastermind,Fomorian,5,4,0
Deathlock Wight,Swarm of Poisonous Snakes,9,0,0
Deathlock Mastermind,Sword Wraith Commander,0,9,0
Deathlock Wight,Wererat,9,0,0
Deathlock Wight,Vegepygmy Chief,3,6,0
Deathlock Wight,Tortle Druid,6,3,0
Deathlock Wight,Will-o'-Wisp,1,8,0
Deathlock Wight,White Dragon Wyrmling,8,1,0
Deathlock Wight,Yuan-ti Broodguard,3,6,0
Deathlock Wight,Archer,0,9,0
Deathlock Mastermind,Young Bronze Dragon,7,2,0
Deathlock Wight,Ankylosaurus,1,8,0
Deathlock Wight,Bearded Devil,3,6,0
Deathlock Wight,Blue Dragon Wyrmling,3,6,0
Deathlock Wight,Bugbear Chief,4,5,0
Deathlock Wight,Derro Savant,9,0,0
Deathlock Wight,Dolphin Delighter,4,5,0
Deathlock Wight,Deep Scion,0,9,0
Deathlock Wight,Choldrith,2,7,0
Deathlock Mastermind,Spirit Naga,5,4,0
Deathlock Wight,Duergar Screamer,9,0,0
Deathlock Wight,Doppelganger,8,1,0
Deathlock Wight,Displacer Beast,0,9,0
Deathlock Wight,Giant Scorpion,6,3,0
Deathlock Mastermind,Young Green Dragon,7,2,0
Deathlock Wight,Githyanki Warrior,0,9,0
Deathlock Wight,Gold Dragon Wyrmling,2,7,0
Deathlock Wight,Grell,8,1,0
Deathlock Wight,Giff,0,9,0
Deathlock Wight,Hobgoblin Captain,4,5,0
Deathlock Wight,Flail Snail,1,8,0
Deathlock Wight,Hell Hound,3,6,0
Deathlock Wight,Hook Horror,0,9,0
Deep Scion,Wererat,9,0,0
Deep Scion,Vegepygmy Chief,4,5,0
Deep Scion,Tortle Druid,9,0,0
Deep Scion,Will-o'-Wisp,8,1,0
Deep Scion,White Dragon Wyrmling,9,0,0
Deep Scion,Yuan-ti Broodguard,8,1,0
Deep Scion,Ankylosaurus,4,5,0
Deep Scion,Archer,7,2,0
Deathlock Mastermind,Yuan-ti Abomination,3,6,0
Deep Scion,Bearded Devil,3,6,0
Deep Scion,Blue Dragon Wyrmling,8,1,0
Deep Scion,Bugbear Chief,9,0,0
Deep Scion,Choldrith,9,0,0
Deathlock Wight,Green Hag,9,0,0
Deep Scion,Dolphin Delighter,9,0,0
Deep Scion,Derro Savant,9,0,0
Deep Scion,Doppelganger,9,0,0
Deep Scion,Duergar Screamer,8,1,0
Deep Scion,Giant Scorpion,5,4,0
Deep Scion,Displacer Beast,7,2,0
Deep Scion,Githyanki Warrior,7,2,0
Deep Scion,Flail Snail,6,3,0
Deep Scion,Gold Dragon Wyrmling,8,1,0
Deep Scion,Giff,0,9,0
Deep Scion,Grell,8,1,0
Deep Scion,Hobgoblin Captain,9,0,0
Deep Scion,Hell Hound,9,0,0
Deep Scion,Green Hag,9,0,0
Deep Scion,Hook Horror,7,2,0
Deep Scion,Illusionist Wizard,7,2,0
Demilich,Phoenix,1,8,0
Demilich,Storm Giant Quintessent,1,8,0
Demilich,Adult Blue Dracolich,2,7,0
Demilich,Star Spawn Larva Mage,9,0,0
Demilich,Blue Abishai,7,2,0
Demilich,Titivilus,8,1,0
Demilich,Adult Gold Dragon,1,8,0
Demilich,Steel Predator,8,1,0
Demilich,Red Abishai,2,7,0
Demilich,Planetar,2,7,0
Demilich,Drow Favored Consort,5,4,0
Demilich,Sibriex,8,1,0
Demilich,Ancient Brass Dragon,2,7,0
Demilich,Nagpa,7,2,0
Demilich,Ancient Black Dragon,0,9,0
Demilich,Drow Matron Mother,9,0,0
Demilich,Ancient Copper Dragon,0,9,0
Demilich,Astral Dreadnought,3,6,0
Demilich,Lich,7,2,0
Demilich,Pit Fiend,2,7,0
Demilich,Dragon Turtle,7,2,0
Demilich,Leviathan,9,0,0
Demilich,Hutijin,0,9,0
Demilich,Goristro,6,3,0
Demogorgon,Zaratan,0,9,0
Demogorgon,Geryon,9,0,0
Demilich,Nightwalker,6,3,0
Demogorgon,Baphomet,3,6,0
Demogorgon,Empyrean,2,7,0
Demogorgon,Fraz-Urb'luu,0,9,0
Demogorgon,Elder Tempest,1,8,0
Demogorgon,Ancient Blue Dragon,9,0,0
Demogorgon,Juiblex,0,9,0
Demogorgon,Ancient Silver Dragon,9,0,0
Demogorgon,Zuggtmoy,9,0,0
Demogorgon,Kraken,9,0,0
Derro Savant,Vegepygmy Chief,0,9,0
Demogorgon,Graz'zt,7,2,0
Demogorgon,Yeenoghu,2,7,0
Derro Savant,Wererat,0,9,0
Derro Savant,Will-o'-Wisp,0,9,0
Derro Savant,Yuan-ti Broodguard,0,9,0
Derro Savant,White Dragon Wyrmling,0,9,0
Derro Savant,Ankylosaurus,0,9,0
Derro Savant,Archer,0,9,0
Derro Savant,Bearded Devil,0,9,0
Derro Savant,Blue Dragon Wyrmling,0,9,0
Demogorgon,Tarrasque,1,8,0
Derro Savant,Bugbear Chief,0,9,0
Derro Savant,Dolphin Delighter,1,8,0
Derro Savant,Displacer Beast,0,9,0
Derro Savant,Choldrith,0,9,0
Derro Savant,Doppelganger,0,9,0
Derro Savant,Duergar Screamer,0,9,0
Derro Savant,Giant Scorpion,0,9,0
Derro Savant,Githyanki Warrior,0,9,0
Derro Savant,Giff,0,9,0
Derro Savant,Flail Snail,0,9,0
Derro Savant,Gold Dragon Wyrmling,0,9,0
Derro Savant,Grell,0,9,0
Derro Savant,Hobgoblin Captain,0,9,0
Derro Savant,Hell Hound,0,9,0
Derro Savant,Hook Horror,0,9,0
Derro Savant,Killer Whale,0,9,0
Derro Savant,Illusionist Wizard,0,9,0
Demogorgon,Orcus,6,3,0
Devourer,Eidolon,9,0,0
Devourer,Frost Giant Everlasting One,6,3,0
Devourer,Duergar Despot,6,3,0
Devourer,Githyanki Kith'rak,1,8,0
Derro Savant,Green Hag,1,8,0
Devourer,Ki-rin,2,7,0
Devourer,Gray Render,5,4,0
Devourer,Warlord,7,2,0
Devourer,Oinoloth,2,7,0
Devourer,Adult Brass Dragon,6,3,0
Devourer,Angry Sorrowsworn,8,1,0
Devourer,Beholder,0,9,0
Demogorgon,Ancient Gold Dragon,9,0,0
Devourer,Dire Troll,2,7,0
Devourer,Nalfeshnee,1,8,0
Devourer,Drow Arachnomancer,9,0,0
Devourer,Narzugon,7,2,0
Devourer,Star Spawn Seer,0,9,0
Devourer,Yuan-ti Anathema,9,0,0
Devourer,Rakshasa,1,8,0
Devourer,Neothelid,6,3,0
Devourer,Storm Giant,2,7,0
Devourer,Young Red Shadow Dragon,4,5,0
Demogorgon,Marut,8,1,0
Devourer,Wastrilith,3,6,0
Devourer,Death Tyrant,0,9,0
Devourer,Adult Black Dragon,3,6,0
Devourer,Adult Copper Dragon,6,3,0
Devourer,Vampire,2,7,0
Dhergoloth,Mammoth,4,5,0
Dhergoloth,Mage,8,1,0
Dhergoloth,Mouth of Grolantor,8,1,0
Devourer,Ultroloth,0,9,0
Dhergoloth,Kuo-toa Archpriest,2,7,0
Dhergoloth,Warlock of the Great Old One,2,7,0
Dhergoloth,White Abishai,4,5,0
Dhergoloth,Air Elemental Myrmidon,1,8,0
